timestamp,replies,likes,retweets,sentence,row,has_media,hashtags,is_replied,is_reply_to,links,reply_to_users,timestamp_epochs,year,month,day
2019-02-01 01:12:28,high,high,high,“A Navy first for a Navy pioneer” _RETWEET …,3147,False,[],True,False,['https://twitter.com/i/moments/1091138361576906752'],[],1548983548,2019,2,1
2019-02-01 00:07:04,high,moderate,moderate,"#USNavy photos of the day: Sailors reset a catapult aboard @Stennis74, #USSGravely pulls into #Norway, #USSGreenBay, #USNSWalterSDiehl and #USSAshland get resupplied, and a P-8A Poseidon returns from a recon mission!Info and download: _URL … _IMAGE",3148,True,"['USNavy', 'USSGravely', 'Norway', 'USSGreenBay', 'USNSWalterSDiehl', 'USSAshland']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000445095218&utm_campaign=Misc'],[],1548979624,2019,2,1
2019-02-02 16:02:41,high,high,high,"LIVE NOW: The #USNavy’s newest #Submarine and the third ship to bear the state's name, #USSouthDakota #SSN790 is being commissioned. _RETWEET …",3149,False,"['USNavy', 'Submarine', 'USSSouthDakota', 'SSN790']",True,False,['https://twitter.com/i/broadcasts/1gqxvnYQzwgxB'],[],1549123361,2019,2,2
2019-02-02 13:01:01,moderate,high,moderate,LIVE 11A ET/ 8A PT: #USSouthDakota #SSN790 commissioning ceremony. _URL … _URL … _IMAGE,3150,True,"['USSSouthDakota', 'SSN790']",True,False,"['https://www.navy.mil/submit/display.asp?story_id=108461&utm_source=twitter&utm_medium=social&utm_content=100000445828827&utm_campaign=Equip', 'http://navylive.dodlive.mil/2019/01/02/uss-south-dakota-ssn-790-commissioning/?utm_source=twitter&utm_medium=social&utm_content=100000445828827&utm_campaign=Equip']",[],1549112461,2019,2,2
2019-02-02 00:07:06,moderate,moderate,moderate,"#USNavy photos of the day: A #Seabee celebrates with locals in #Djibouti, #USSAbrahamLincoln transits the #AtlanticOcean during #COMPTUEX, #USSomerset conducts exercise #IronFist2019 with the #JMSDF, and an #LCAC enters #USSWasp!Info and download: _URL … _IMAGE",3151,True,"['USNavy', 'Seabee', 'Djibouti', 'USSAbrahamLincoln', 'AtlanticOcean', 'COMPTUEX', 'USSSomerset', 'IronFist2019', 'JMSDF', 'LCAC', 'USSWasp']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000445858375&utm_campaign=Misc'],[],1549066026,2019,2,2
2019-02-03 23:26:02,high,high,high,"#DYK playing in today's #SuperBowlLll between @Patriots and @RamsNFL will be #NavalAcademy graduate LTJG Joe Cardona, still serving #USNavy in the Navy Reserve. Good luck to both teams. Sailors deployed around the world will be watching. #NavyLethality _URL  _IMAGE",3152,True,"['DYK', 'SuperBowlLlll', 'NavalAcademy', 'USNavy', 'NavyLethality']",True,False,['https://g.co/kgs/pBCnEj'],[],1549236362,2019,2,3
2019-02-03 02:10:01,high,high,high,"TODAY - Funeral services were held for Navy Capt. Rosemary Mariner, one of the Navy’s first female jet pilots. In her honor #USNavy conducted the first all-female fly-over. Fair winds and following seas Captain, we have the watch. VIDEO: _URL  _IMAGE",3153,True,['USNavy'],True,False,['https://youtu.be/t4jc9sdRYEw'],[],1549159801,2019,2,3
2019-02-04 23:03:01,moderate,moderate,moderate,"#USSPorter departed #Copenhagen, #Denmark today, following a scheduled port visit. The visit served to enhance U.S.-Denmark relations as the two @NATO allies work together for a stable, secure, and prosperous region #NavyPartnerhips- _URL … _IMAGE",3154,True,"['USSPorter', 'Copenhagen', 'Denmark', 'NavyPartnerhips']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108515&utm_source=twitter&utm_medium=social&utm_content=100000447532099&utm_campaign=Misc'],[],1549321381,2019,2,4
2019-02-04 17:14:38,moderate,high,high,"#USNavy photos of the day: three #F35C’s complete a flight over Eglin Air Force Base, a LCAC prepares to exit #USSWasp, #USSGravely departs #Norway, and an #F35B prepares for takeoff aboard #USSWasp. info and download: _URL … _IMAGE",3155,True,"['USNavy', 'F35C', 'USSWasp', 'USSGravely', 'Norway', 'F35B', 'USSWasp']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000447242540&utm_campaign=Misc'],[],1549300478,2019,2,4
2019-02-05 22:37:01,moderate,high,moderate,".@SECNAV76 names #USNavy Independence-variant littoral combat ship after South Dakota's capital, #USSPierre - _URL … _IMAGE",3156,True,"['USNavy', 'USSPierre']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108512&utm_source=twitter&utm_medium=social&utm_content=100000447998635&utm_campaign=Equip'],[],1549406221,2019,2,5
2019-02-05 18:23:01,moderate,moderate,moderate,"Training exercise #CitadelShield #SolidCurtain underway until Feb. 15, enhancing the #NavyReadiness of our first responders and ensuring seamless interoperability among #USNavy commands, other services and agency partners - _URL … via @CNICHQ and @USFleetForces _IMAGE",3157,True,"['CitadelShield', 'SolidCurtain', 'NavyReadiness', 'USNavy']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108471&utm_source=twitter&utm_medium=social&utm_content=100000447814463&utm_campaign=Train'],[],1549390981,2019,2,5
2019-02-05 01:09:06,moderate,moderate,moderate,#USNavy #Seabees and Royal Thai Navy are working together to give back to the local community and strengthen our military-to-military bond as part of Exercise Cobra Gold 19. #NavyPartnerships _IMAGE,3158,True,"['USNavy', 'Seabees', 'NavyPartnershipspic']",True,False,[],[],1549328946,2019,2,5
2019-02-06 23:23:00,moderate,moderate,moderate,"MT @USNavyEurope: During #CutlassExpress, 15 nations are working to develop capabilities to enhance maritime security and stability. Here, military members from Tanzania People's Defence Force participate in a visit, board, search and seizure drill in Pemba, #Mozambique. _IMAGE",3159,True,"['CutlassExpress', 'Mozambique']",True,False,[],[],1549495380,2019,2,6
2019-02-06 21:39:02,small,moderate,moderate,MT @CNRMA: #USNavy installations across the US are actively participating in the training exercise #CitadelShield #SolidCurtain 2019 to ensure #NavyReadiness - _URL … _IMAGE,3160,True,"['USNavy', 'CitadelShield', 'SolidCurtain', 'NavyReadiness']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108471&utm_source=twitter&utm_medium=social&utm_content=100000448831908&utm_campaign=Train'],[],1549489142,2019,2,6
2019-02-06 19:19:03,small,moderate,moderate,Checking #NavyReadiness underway to ensure #NavyLethality MT @US5thFleet: Sailors inspect a GBU-54 bomb aboard #USSKearsarge while deployed to the #US5thFleet area of operations. _IMAGE,3161,True,"['NavyReadiness', 'NavyLethality', 'USSKearsarge', 'US5thFleet']",True,False,[],[],1549480743,2019,2,6
2019-02-06 14:27:03,small,small,small,Read more about Design Version 2.0 at _URL …,3162,False,[],False,True,['https://www.navy.mil/navydata/people/cno/Richardson/Resource/Design_2.0.pdf'],"[{'screen_name': 'BarryPavel', 'user_id': '305323134'}]",1549463223,2019,2,6
2019-02-06 14:09:43,high,small,small,LIVE NOW: @CNORichardson discussing maintaining maritime superiority at @AtlanticCouncil's #ACDefense. _URL … _URL … _IMAGE,3163,True,['ACDefense'],True,False,"['https://www.youtube.com/watch?v=YwOq7BcfXU4', 'https://www.navy.mil/navydata/people/cno/Richardson/Resource/Design_2.0.pdf?utm_source=twitter&utm_medium=social&utm_content=100000448648494&utm_campaign=Fight']",[],1549462183,2019,2,6
2019-02-06 13:55:01,moderate,small,small,LIVE SOON: @CNORichardson discusses maintaining maritime superiority at @AtlanticCouncil. _URL … _URL … _IMAGE,3164,True,[],True,False,"['https://www.youtube.com/watch?v=YwOq7BcfXU4', 'https://www.navy.mil/navydata/people/cno/Richardson/Resource/Design_2.0.pdf?utm_source=twitter&utm_medium=social&utm_content=100000448609042&utm_campaign=Fight']",[],1549461301,2019,2,6
2019-02-06 13:11:01,small,small,small,LIVE 9A ET: @CNORichardson discusses maintaining maritime superiority at @AtlanticCouncil. _URL … _URL … _IMAGE,3165,True,[],True,False,"['https://www.youtube.com/watch?v=YwOq7BcfXU4', 'https://www.navy.mil/navydata/people/cno/Richardson/Resource/Design_2.0.pdf?utm_source=twitter&utm_medium=social&utm_content=100000448608855&utm_campaign=Fight']",[],1549458661,2019,2,6
2019-02-06 01:11:02,high,moderate,moderate,No personnel were injured when a #USNavy guided-missile cruiser and dry cargo ship made contact during an underway replenishment off the southeastern coast of the United States today - _URL … via @USFleetForces (File photo) _IMAGE,3166,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=108537&utm_source=twitter&utm_medium=social&utm_content=100000448117452&utm_campaign=Misc'],[],1549415462,2019,2,6
2019-02-07 23:03:04,moderate,moderate,moderate,"No matter where they go, #USNavy explosive ordnance disposal #Sailors are ready to administer #NavyLethality! Training like this fast rope exercise from a MH-60S Sea Hawk above #USSJohnCStennis during its deployment to @US7thFleet maintains the EOD techs’ #NavyReadiness. _IMAGE",3167,True,"['USNavy', 'Sailors', 'NavyLethality', 'USSJohnCStennis', 'NavyReadiness']",True,False,[],[],1549580584,2019,2,7
2019-02-07 15:06:50,moderate,high,moderate,Always training. Always ready. _RETWEET …,3168,False,[],True,False,['https://twitter.com/USNavyEurope/status/1093086946157645825'],[],1549552010,2019,2,7
2019-02-07 02:47:05,high,high,high,"#USNavy photos of the day: #USSPorter conducts a general quarters drill, it's picture day for the #USSJohnCStennis air department, @CNORichardson speaks aboard @CVN78_GRFord, and #USSNorthDakota pulls into its new homeport! info and download: _URL … _IMAGE",3169,True,"['USNavy', 'USSPorter', 'USSJohnCStennis', 'USSNorthDakota']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000448817175&utm_campaign=Misc'],[],1549507625,2019,2,7
2019-02-08 21:22:31,high,high,high,"#HonorTheFallen: #USNavy Chief Cryptologic Technician (Interpretive) Shannon Kent, killed in action last month in Syria, posthumously advanced to senior chief petty officer - _URL … _IMAGE",3170,True,"['HonorTheFallen', 'USNavy']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108568&utm_source=twitter&utm_medium=social&utm_content=100000451965777&utm_campaign=AdvInc'],[],1549660951,2019,2,8
2019-02-08 17:26:01,high,moderate,moderate,"MT @USPacificFleet: @US7thFleet command ship #USSBlueRidge arrives in Otaru, Japan, for port visit - _URL … #NavyPartnerships _IMAGE",3171,True,"['USSBlueRidge', 'NavyPartnershipspic']",True,False,['https://www.cpf.navy.mil/news.aspx/130418?utm_source=twitter&utm_medium=social&utm_content=100000451561742&utm_campaign=Fight'],[],1549646761,2019,2,8
2019-02-08 15:09:01,high,small,small,LIVE NOW: @secnav76 participating in discussion with fellow @DeptofDefense service secretaries at @CSIS. _URL … _URL … _IMAGE,3172,True,[],True,False,"['https://www.youtube.com/watch?v=nCFRRvmaDqU', 'https://www.csis.org/events/discussion-secretaries-us-military-departments-0']",[],1549638541,2019,2,8
2019-02-08 14:55:01,high,small,small,LIVE SOON: @secnav76 participates in discussion with fellow @DeptofDefense service secretaries at @CSIS. _URL … _URL … _IMAGE,3173,True,[],True,False,"['https://www.youtube.com/watch?v=nCFRRvmaDqU', 'https://www.csis.org/events/discussion-secretaries-us-military-departments-0']",[],1549637701,2019,2,8
2019-02-08 14:54:48,high,high,high,"LIVE NOW: Watch our newest Sailors graduate #USNavy boot camp and prepare to get #ForgedByTheSea. Welcome to the fleet, shipmates! _RETWEET …",3174,False,"['USNavy', 'ForgedByTheSea']",True,False,['https://twitter.com/i/broadcasts/1lPKqdkQReYxb'],[],1549637688,2019,2,8
2019-02-08 13:11:01,high,small,small,LIVE 10A ET: @secnav76 participates in discussion with fellow @DeptofDefense service secretaries at @CSIS. _URL … _URL … _IMAGE,3175,True,[],True,False,"['https://www.youtube.com/watch?v=nCFRRvmaDqU', 'https://www.csis.org/events/discussion-secretaries-us-military-departments-0']",[],1549631461,2019,2,8
2019-02-08 02:06:05,high,high,high,"#USNavy photos of the day: #F35B launches aboard #USSWasp, #USSJohnCStennis and #USSMobileBay transit the #IndianOcean, EOD Sailors fast rope from a helicopter, and a @NavalAcademy midshipman selects her first assignment! info and download: _URL … _IMAGE",3176,True,"['USNavy', 'F35B', 'USSWasp', 'USSJohnCStennis', 'USSMobileBay', 'IndianOcean']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000450583750&utm_campaign=Misc'],[],1549591565,2019,2,8
2019-02-09 20:22:04,high,high,high,"Fresh, hot pizza provides a slice of home when you're on deployment operating forward to protect and defend America and preserve our strategic influence around the globe. Happy #NationalPizzaDay! _IMAGE",3177,True,['NationalPizzaDay'],True,False,[],[],1549743724,2019,2,9
2019-02-09 14:49:01,high,high,moderate,MT @INDOPACOM: Flight ops aboard #USNavy @Stennis74 in @US7thFleet’s area of responsibility keep crew and pilots’ #NavyReadiness sharp as they support security and stability in the #IndoPacific region. _IMAGE,3178,True,"['USNavy', 'NavyReadiness', 'IndoPacific']",True,False,[],[],1549723741,2019,2,9
2019-02-09 02:10:05,high,moderate,moderate,"#USNavy photos of the day: #USSBlueRidge visits Otaru, #Japan, #USSGreenBay participates in exercise #CobraGold 2019, Sailors unload a torpedo, and a naval aircrewman checks sonobuoys aboard @Stennis74. info and download: _URL … _IMAGE",3179,True,"['USNavy', 'USSBlueRidge', 'Japan', 'USSGreenBay', 'CobraGold']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000451891945&utm_campaign=Misc'],[],1549678205,2019,2,9
2019-02-09 00:20:01,high,moderate,moderate,#USNavy Meritorious Advancement Program gaining a season and increasing quotas - _URL … via @usnpeople _IMAGE,3180,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=108564&utm_source=twitter&utm_medium=social&utm_content=100000452169264&utm_campaign=Man'],[],1549671601,2019,2,9
2019-02-10 17:27:32,moderate,moderate,moderate,"#ICYMI: @NavyMCPON took #USNavy Sailors' and families' concerns to Congress where he spoke to House members about barracks, child care, mental health resources and other quality of life opportunities. #NavyReadiness _URL …",3181,False,"['ICYMI', 'USNavy', 'NavyReadinesshttp']",True,False,['http://navylive.dodlive.mil/2019/02/08/mcpon-testifies-to-congress-advocates-for-quality-of-life-resources?utm_source=twitter&utm_medium=social&utm_content=100000453664002&utm_campaign=Man'],[],1549819652,2019,2,10
2019-02-11 22:27:05,moderate,moderate,moderate,"#USNavy photos of the day: Flight operations are in full force aboard @Stennis74, Sailors help celebrate 70th annual #SapporoSnowFestival, #F35B launches aboard #USSWasp, and #USStockdale conducts small boat ops! info and download: _URL … _IMAGE",3182,True,"['USNavy', 'SapporoSnowFestival', 'F35B', 'USSWasp', 'USSStockdale']",True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000454291470&utm_campaign=Misc'],[],1549924025,2019,2,11
2019-02-11 20:28:01,moderate,moderate,moderate,"MT @USPacificFleet: #USNavy @Stennis74 arrives in #Thailand for port visit, highlighting strong community and military connections between Thailand and United States - _URL … _IMAGE",3183,True,"['USNavy', 'Thailand']",True,False,['https://www.cpf.navy.mil/news.aspx/130419?utm_source=twitter&utm_medium=social&utm_content=100000454352430&utm_campaign=Misc'],[],1549916881,2019,2,11
2019-02-11 18:19:01,moderate,moderate,moderate,"Training exercise #CitadelShield #SolidCurtain underway until Friday, enhancing #NavyReadiness of our first responders and ensuring seamless interoperability among #USNavy commands, other services and agency partners - _URL … via @CNICHQ and @USFleetForces _IMAGE",3184,True,"['CitadelShield', 'SolidCurtain', 'NavyReadiness', 'USNavy']",True,False,['https://www.navy.mil/submit/display.asp?story_id=108471&utm_source=twitter&utm_medium=social&utm_content=100000454293345&utm_campaign=Train'],[],1549909141,2019,2,11
